,0,1,2,3,4
407,18446744073709572495,5926727,1705157291,1705157291,18446744073709572495
408,18446744073709572494,5952995,1705153655,1705153655,18446744073709572494
409,18446744073709572493,5969878,1705150031,1705150031,18446744073709572493
410,18446744073709572492,5973968,1705146407,1705146407,18446744073709572492
411,18446744073709572491,5944000,1705144535,1705144535,18446744073709572491
412,18446744073709572490,5917200,1705140911,1705140911,18446744073709572490
413,18446744073709572489,5911243,1705137275,1705137275,18446744073709572489
414,18446744073709572488,5917000,1705133651,1705133651,18446744073709572488
415,18446744073709572487,5916565,1705130015,1705130015,18446744073709572487
416,18446744073709572486,5911780,1705126379,1705126379,18446744073709572486
417,18446744073709572485,5942010,1705122767,1705122767,18446744073709572485
418,18446744073709572484,5961172,1705119119,1705119119,18446744073709572484
419,18446744073709572483,5991975,1705117883,1705117883,18446744073709572483
420,18446744073709572482,5977284,1705114259,1705114259,18446744073709572482
421,18446744073709572481,5945301,1705113023,1705113023,18446744073709572481
422,18446744073709572480,5914030,1705110743,1705110743,18446744073709572480
423,18446744073709572479,5884527,1705107563,1705107563,18446744073709572479
424,18446744073709572478,5888679,1705103927,1705103927,18446744073709572478
425,18446744073709572477,5881409,1705100303,1705100303,18446744073709572477
426,18446744073709572476,5915690,1705099571,1705099571,18446744073709572476
427,18446744073709572475,5883190,1705098407,1705098407,18446744073709572475
428,18446744073709572474,5913993,1705098167,1705098167,18446744073709572474
429,18446744073709572473,5884115,1705097111,1705097111,18446744073709572473
430,18446744073709572472,5844938,1705097087,1705097087,18446744073709572472
431,18446744073709572471,5805424,1705093871,1705093871,18446744073709572471
432,18446744073709572470,5835534,1705093787,1705093787,18446744073709572470
433,18446744073709572469,5865354,1705092011,1705092011,18446744073709572469
434,18446744073709572468,5896978,1705091531,1705091531,18446744073709572468
435,18446744073709572467,5928611,1705089851,1705089851,18446744073709572467
436,18446744073709572466,5959331,1705088003,1705088003,18446744073709572466
437,18446744073709572465,5992810,1705086671,1705086671,18446744073709572465
438,18446744073709572464,5962953,1705085531,1705085531,18446744073709572464
439,18446744073709572463,5939679,1705081895,1705081895,18446744073709572463
440,18446744073709572462,5910056,1705081031,1705081031,18446744073709572462
441,18446744073709572461,5944078,1705080191,1705080191,18446744073709572461
442,18446744073709572460,5982539,1705079975,1705079975,18446744073709572460
443,18446744073709572459,6018622,1705078679,1705078679,18446744073709572459
444,18446744073709572458,6051243,1705078511,1705078511,18446744073709572458
445,18446744073709572457,6017041,1705078451,1705078451,18446744073709572457
446,18446744073709572456,6058051,1705078199,1705078199,18446744073709572456
447,18446744073709572455,6091000,1705077479,1705077479,18446744073709572455
448,18446744073709572454,6060185,1705076759,1705076759,18446744073709572454
449,18446744073709572453,6019466,1705076291,1705076291,18446744073709572453
450,18446744073709572452,5989351,1705075859,1705075859,18446744073709572452
451,18446744073709572451,5957205,1705072919,1705072919,18446744073709572451
452,18446744073709572450,5996466,1705072535,1705072535,18446744073709572450
453,18446744073709572449,5964722,1705071695,1705071695,18446744073709572449
454,18446744073709572448,5930600,1705071419,1705071419,18446744073709572448
455,18446744073709572447,5897769,1705070999,1705070999,18446744073709572447
456,18446744073709572446,5931867,1705070663,1705070663,18446744073709572446
457,18446744073709572445,5901273,1705070495,1705070495,18446744073709572445
458,18446744073709572444,5869954,1705069835,1705069835,18446744073709572444
459,18446744073709572443,5835000,1705068215,1705068215,18446744073709572443
460,18446744073709572442,5865491,1705066559,1705066559,18446744073709572442
461,18446744073709572441,5833954,1705065923,1705065923,18446744073709572441
462,18446744073709572440,5802000,1705065203,1705065203,18446744073709572440
463,18446744073709572439,5803328,1705061579,1705061579,18446744073709572439
464,18446744073709572438,5772752,1705060943,1705060943,18446744073709572438
465,18446744073709572437,5741240,1705058891,1705058891,18446744073709572437
466,18446744073709572436,5709161,1705058771,1705058771,18446744073709572436
467,18446744073709572435,5702721,1705055159,1705055159,18446744073709572435
468,18446744073709572434,5673450,1705052915,1705052915,18446744073709572434
469,18446744073709572433,5679907,1705049279,1705049279,18446744073709572433
470,18446744073709572432,5649110,1705046063,1705046063,18446744073709572432
471,18446744073709572431,5681481,1705043999,1705043999,18446744073709572431
472,18446744073709572430,5663000,1705040363,1705040363,18446744073709572430
473,18446744073709572429,5634474,1705037939,1705037939,18446744073709572429
474,18446744073709572428,5643946,1705034303,1705034303,18446744073709572428
475,18446744073709572427,5640228,1705030667,1705030667,18446744073709572427
476,18446744073709572426,5632494,1705027043,1705027043,18446744073709572426
477,18446744073709572425,5624896,1705023431,1705023431,18446744073709572425
478,18446744073709572424,5619526,1705019807,1705019807,18446744073709572424
479,18446744073709572423,5649172,1705018787,1705018787,18446744073709572423
480,18446744073709572422,5640950,1705015175,1705015175,18446744073709572422
481,18446744073709572421,5632089,1705011551,1705011551,18446744073709572421
482,18446744073709572420,5645817,1705007915,1705007915,18446744073709572420
483,18446744073709572419,5617493,1705007255,1705007255,18446744073709572419
484,18446744073709572418,5587953,1705006175,1705006175,18446744073709572418
485,18446744073709572417,5617834,1705002935,1705002935,18446744073709572417
486,18446744073709572416,5589348,1705001855,1705001855,18446744073709572416
487,18446744073709572415,5617484,1704999275,1704999275,18446744073709572415
488,18446744073709572414,5603999,1704995639,1704995639,18446744073709572414
489,18446744073709572413,5632868,1704992579,1704992579,18446744073709572413
490,18446744073709572412,5603680,1704989183,1704989183,18446744073709572412
491,18446744073709572411,5571772,1704988139,1704988139,18446744073709572411
492,18446744073709572410,5544000,1704986819,1704986819,18446744073709572410
493,18446744073709572409,5574009,1704985799,1704985799,18446744073709572409
494,18446744073709572408,5545037,1704985559,1704985559,18446744073709572408
495,18446744073709572407,5510016,1704985139,1704985139,18446744073709572407
496,18446744073709572406,5481870,1704984479,1704984479,18446744073709572406
497,18446744073709572405,5450887,1704984359,1704984359,18446744073709572405
498,18446744073709572404,5483364,1704983723,1704983723,18446744073709572404
499,18446744073709572403,5516000,1704983063,1704983063,18446744073709572403
500,18446744073709572402,5543735,1704982163,1704982163,18446744073709572402
501,18446744073709572401,5572590,1704981503,1704981503,18446744073709572401
502,18446744073709572400,5601000,1704980747,1704980747,18446744073709572400
503,18446744073709572399,5591218,1704977123,1704977123,18446744073709572399
504,18446744073709572398,5620618,1704975983,1704975983,18446744073709572398
505,18446744073709572397,5649634,1704974303,1704974303,18446744073709572397
506,18446744073709572396,5635090,1704970691,1704970691,18446744073709572396
507,18446744073709572395,5644029,1704967091,1704967091,18446744073709572395
508,18446744073709572394,5645387,1704963467,1704963467,18446744073709572394
509,18446744073709572393,5616876,1704960035,1704960035,18446744073709572393
510,18446744073709572392,5614304,1704956411,1704956411,18446744073709572392
511,18446744073709572391,5643398,1704954071,1704954071,18446744073709572391
512,18446744073709572390,5626488,1704950435,1704950435,18446744073709572390
513,18446744073709572389,5630941,1704946799,1704946799,18446744073709572389
514,18446744073709572388,5661524,1704946139,1704946139,18446744073709572388
515,18446744073709572387,5631802,1704945839,1704945839,18446744073709572387
516,18446744073709572386,5603742,1704945095,1704945095,18446744073709572386
517,18446744073709572385,5575724,1704943859,1704943859,18446744073709572385
518,18446744073709572384,5544969,1704940499,1704940499,18446744073709572384
519,18446744073709572383,5540064,1704936875,1704936875,18446744073709572383
520,18446744073709572382,5570581,1704935219,1704935219,18446744073709572382
521,18446744073709572381,5563041,1704931583,1704931583,18446744073709572381
522,18446744073709572380,5534821,1704928967,1704928967,18446744073709572380
523,18446744073709572379,5506228,1704928727,1704928727,18446744073709572379
524,18446744073709572378,5473849,1704928307,1704928307,18446744073709572378
525,18446744073709572377,5445619,1704926867,1704926867,18446744073709572377
526,18446744073709572376,5472999,1704925187,1704925187,18446744073709572376
527,18446744073709572375,5500876,1704923579,1704923579,18446744073709572375
528,18446744073709572374,5528653,1704922859,1704922859,18446744073709572374
529,18446744073709572373,5500699,1704921707,1704921707,18446744073709572373
530,18446744073709572372,5472118,1704921323,1704921323,18446744073709572372
531,18446744073709572371,5444000,1704921143,1704921143,18446744073709572371
532,18446744073709572370,5416012,1704920771,1704920771,18446744073709572370
533,18446744073709572369,5389000,1704920327,1704920327,18446744073709572369
534,18446744073709572368,5416680,1704919691,1704919691,18446744073709572368
535,18446744073709572367,5377941,1704919451,1704919451,18446744073709572367
536,18446744073709572366,5349809,1704917507,1704917507,18446744073709572366
537,18446744073709572365,5320477,1704916967,1704916967,18446744073709572365
538,18446744073709572364,5350114,1704915791,1704915791,18446744073709572364
539,18446744073709572363,5322347,1704914567,1704914567,18446744073709572363
540,18446744073709572362,5295279,1704914087,1704914087,18446744073709572362
541,18446744073709572361,5267371,1704913847,1704913847,18446744073709572361
542,18446744073709572360,5234292,1704913607,1704913607,18446744073709572360
543,18446744073709572359,5235000,1704909971,1704909971,18446744073709572359
544,18446744073709572358,5262427,1704909431,1704909431,18446744073709572358
545,18446744073709572357,5290048,1704908447,1704908447,18446744073709572357
546,18446744073709572356,5316668,1704905711,1704905711,18446744073709572356
547,18446744073709572355,5344313,1704904235,1704904235,18446744073709572355
548,18446744073709572354,5372708,1704902591,1704902591,18446744073709572354
549,18446744073709572353,5400331,1704901211,1704901211,18446744073709572353
550,18446744073709572352,5371771,1704900551,1704900551,18446744073709572352
551,18446744073709572351,5400716,1704899759,1704899759,18446744073709572351
552,18446744073709572350,5368659,1704899471,1704899471,18446744073709572350
553,18446744073709572349,5332183,1704899051,1704899051,18446744073709572349
554,18446744073709572348,5301000,1704898139,1704898139,18446744073709572348
555,18446744073709572347,5273807,1704895379,1704895379,18446744073709572347
556,18446744073709572346,5292494,1704891695,1704891695,18446744073709572346
557,18446744073709572345,5264694,1704889523,1704889523,18446744073709572345
558,18446744073709572344,5291453,1704886523,1704886523,18446744073709572344
559,18446744073709572343,5282253,1704882899,1704882899,18446744073709572343
560,18446744073709572342,5309111,1704879323,1704879323,18446744073709572342
561,18446744073709572341,5281554,1704878579,1704878579,18446744073709572341
562,18446744073709572340,5253894,1704878303,1704878303,18446744073709572340
563,18446744073709572339,5222448,1704877487,1704877487,18446744073709572339
564,18446744073709572338,5195139,1704875027,1704875027,18446744073709572338
565,18446744073709572337,5192133,1704871403,1704871403,18446744073709572337
566,18446744073709572336,5165362,1704869483,1704869483,18446744073709572336
567,18446744073709572335,5191345,1704866387,1704866387,18446744073709572335
568,18446744073709572334,5182191,1704862751,1704862751,18446744073709572334
569,18446744073709572333,5155313,1704861671,1704861671,18446744073709572333
570,18446744073709572332,5127294,1704858227,1704858227,18446744073709572332
571,18446744073709572331,5115145,1704854615,1704854615,18446744073709572331
572,18446744073709572330,5142398,1704853463,1704853463,18446744073709572330
573,18446744073709572329,5169108,1704852311,1704852311,18446744073709572329
574,18446744073709572328,5195147,1704850295,1704850295,18446744073709572328
575,18446744073709572327,5222731,1704848375,1704848375,18446744073709572327
576,18446744073709572326,5192148,1704846815,1704846815,18446744073709572326
577,18446744073709572325,5164429,1704846395,1704846395,18446744073709572325
578,18446744073709572324,5134739,1704846251,1704846251,18446744073709572324
579,18446744073709572323,5107887,1704845219,1704845219,18446744073709572323
580,18446744073709572322,5081029,1704844559,1704844559,18446744073709572322
581,18446744073709572321,5068716,1704840935,1704840935,18446744073709572321
582,18446744073709572320,5094839,1704840275,1704840275,18446744073709572320
583,18446744073709572319,5121117,1704839939,1704839939,18446744073709572319
584,18446744073709572318,5149520,1704839099,1704839099,18446744073709572318
585,18446744073709572317,5175778,1704838715,1704838715,18446744073709572317
586,18446744073709572316,5149137,1704838379,1704838379,18446744073709572316
587,18446744073709572315,5123081,1704836795,1704836795,18446744073709572315
588,18446744073709572314,5073800,1704836639,1704836639,18446744073709572314
589,18446744073709572313,5038970,1704836615,1704836615,18446744073709572313
590,18446744073709572312,5007539,1704836399,1704836399,18446744073709572312
591,18446744073709572311,4968000,1704836099,1704836099,18446744073709572311
592,18446744073709572310,4995997,1704835775,1704835775,18446744073709572310
593,18446744073709572309,5024000,1704835559,1704835559,18446744073709572309
594,18446744073709572308,4992245,1704835475,1704835475,18446744073709572308
595,18446744073709572307,4950717,1704835403,1704835403,18446744073709572307
596,18446744073709572306,4916536,1704835115,1704835115,18446744073709572306
597,18446744073709572305,4882998,1704835079,1704835079,18446744073709572305
598,18446744073709572304,4848328,1704834983,1704834983,18446744073709572304
599,18446744073709572303,4801810,1704834779,1704834779,18446744073709572303
600,18446744073709572302,4832212,1704832739,1704832739,18446744073709572302
601,18446744073709572301,4846545,1704829103,1704829103,18446744073709572301
602,18446744073709572300,4872041,1704828299,1704828299,18446744073709572300
603,18446744073709572299,4871214,1704824663,1704824663,18446744073709572299
604,18446744073709572298,4846077,1704822203,1704822203,18446744073709572298
605,18446744073709572297,4826419,1704818567,1704818567,18446744073709572297
606,18446744073709572296,4801716,1704817943,1704817943,18446744073709572296
607,18446744073709572295,4826049,1704815723,1704815723,18446744073709572295
608,18446744073709572294,4829007,1704812087,1704812087,18446744073709572294
609,18446744073709572293,4852202,1704808451,1704808451,18446744073709572293
610,18446744073709572292,4876969,1704806471,1704806471,18446744073709572292
611,18446744073709572291,4901911,1704804791,1704804791,18446744073709572291
612,18446744073709572290,4927624,1704802271,1704802271,18446744073709572290
613,18446744073709572289,4937617,1704798635,1704798635,18446744073709572289
614,18446744073709572288,4929693,1704795023,1704795023,18446744073709572288
615,18446744073709572287,4922593,1704791375,1704791375,18446744073709572287
616,18446744073709572286,4926402,1704787739,1704787739,18446744073709572286
617,18446744073709572285,4919650,1704784115,1704784115,18446744073709572285
618,18446744073709572284,4939262,1704780479,1704780479,18446744073709572284
619,18446744073709572283,4948416,1704776843,1704776843,18446744073709572283
620,18446744073709572282,4926450,1704773219,1704773219,18446744073709572282
621,18446744073709572281,4928990,1704769583,1704769583,18446744073709572281
622,18446744073709572280,4954521,1704766667,1704766667,18446744073709572280
623,18446744073709572279,4950414,1704763043,1704763043,18446744073709572279
624,18446744073709572278,4953671,1704759407,1704759407,18446744073709572278
625,18446744073709572277,4961527,1704755771,1704755771,18446744073709572277
626,18446744073709572276,4979005,1704752147,1704752147,18446744073709572276
627,18446744073709572275,4980220,1704748535,1704748535,18446744073709572275
628,18446744073709572274,5004384,1704744911,1704744911,18446744073709572274
629,18446744073709572273,5031999,1704742331,1704742331,18446744073709572273
630,18446744073709572272,5006737,1704741911,1704741911,18446744073709572272
631,18446744073709572271,4980039,1704739811,1704739811,18446744073709572271
632,18446744073709572270,5008656,1704739175,1704739175,18446744073709572270
633,18446744073709572269,5040946,1704736235,1704736235,18446744073709572269
634,18446744073709572268,5011770,1704734675,1704734675,18446744073709572268
635,18446744073709572267,5038668,1704731495,1704731495,18446744073709572267
636,18446744073709572266,5049605,1704727859,1704727859,18446744073709572266
637,18446744073709572265,5041560,1704724235,1704724235,18446744073709572265
638,18446744073709572264,5036605,1704720611,1704720611,18446744073709572264
639,18446744073709572263,5045238,1704716987,1704716987,18446744073709572263
640,18446744073709572262,5019000,1704715043,1704715043,18446744073709572262
641,18446744073709572261,5044687,1704712487,1704712487,18446744073709572261
642,18446744073709572260,5054215,1704708863,1704708863,18446744073709572260
643,18446744073709572259,5066890,1704705251,1704705251,18446744073709572259
644,18446744073709572258,5064378,1704701627,1704701627,18446744073709572258
645,18446744073709572257,5052202,1704698015,1704698015,18446744073709572257
646,18446744073709572256,5034969,1704694391,1704694391,18446744073709572256
647,18446744073709572255,5036212,1704690755,1704690755,18446744073709572255
648,18446744073709572254,5033630,1704687131,1704687131,18446744073709572254
649,18446744073709572253,5030000,1704683519,1704683519,18446744073709572253
650,18446744073709572252,5037259,1704679895,1704679895,18446744073709572252
651,18446744073709572251,5031433,1704676259,1704676259,18446744073709572251
652,18446744073709572250,5053109,1704672635,1704672635,18446744073709572250
653,18446744073709572249,5055041,1704669023,1704669023,18446744073709572249
654,18446744073709572248,5057511,1704665399,1704665399,18446744073709572248
655,18446744073709572247,5076121,1704661787,1704661787,18446744073709572247
656,18446744073709572246,5083210,1704658163,1704658163,18446744073709572246
657,18446744073709572245,5092404,1704654551,1704654551,18446744073709572245
658,18446744073709572244,5079424,1704650951,1704650951,18446744073709572244
659,18446744073709572243,5084415,1704647327,1704647327,18446744073709572243
660,18446744073709572242,5058000,1704645227,1704645227,18446744073709572242
661,18446744073709572241,5058591,1704641591,1704641591,18446744073709572241
662,18446744073709572240,5066983,1704637955,1704637955,18446744073709572240
663,18446744073709572239,5080409,1704634331,1704634331,18446744073709572239
664,18446744073709572238,5077593,1704630695,1704630695,18446744073709572238
665,18446744073709572237,5085261,1704627059,1704627059,18446744073709572237
666,18446744073709572236,5091544,1704623435,1704623435,18446744073709572236
667,18446744073709572235,5081936,1704619799,1704619799,18446744073709572235
668,18446744073709572234,5098533,1704616175,1704616175,18446744073709572234
669,18446744073709572233,5104780,1704612539,1704612539,18446744073709572233
670,18446744073709572232,5108767,1704608903,1704608903,18446744073709572232
671,18446744073709572231,5107254,1704605267,1704605267,18446744073709572231
672,18446744073709572230,5104395,1704601643,1704601643,18446744073709572230
673,18446744073709572229,5102966,1704598031,1704598031,18446744073709572229
674,18446744073709572228,5101659,1704594407,1704594407,18446744073709572228
675,18446744073709572227,5104730,1704590771,1704590771,18446744073709572227
676,18446744073709572226,5103362,1704587135,1704587135,18446744073709572226
677,18446744073709572225,5100052,1704583511,1704583511,18446744073709572225
678,18446744073709572224,5102398,1704579875,1704579875,18446744073709572224
679,18446744073709572223,5106761,1704576239,1704576239,18446744073709572223
680,18446744073709572222,5116227,1704572615,1704572615,18446744073709572222
681,18446744073709572221,5104681,1704568979,1704568979,18446744073709572221
682,18446744073709572220,5113737,1704565343,1704565343,18446744073709572220
683,18446744073709572219,5116698,1704561719,1704561719,18446744073709572219
684,18446744073709572218,5117540,1704558083,1704558083,18446744073709572218
685,18446744073709572217,5116668,1704554447,1704554447,18446744073709572217
686,18446744073709572216,5117999,1704550823,1704550823,18446744073709572216
687,18446744073709572215,5119793,1704547187,1704547187,18446744073709572215
688,18446744073709572214,5123640,1704543551,1704543551,18446744073709572214
689,18446744073709572213,5117839,1704539927,1704539927,18446744073709572213
690,18446744073709572212,5116000,1704536291,1704536291,18446744073709572212
691,18446744073709572211,5115834,1704532655,1704532655,18446744073709572211
692,18446744073709572210,5118650,1704529031,1704529031,18446744073709572210
693,18446744073709572209,5114861,1704525395,1704525395,18446744073709572209
694,18446744073709572208,5120482,1704521759,1704521759,18446744073709572208
695,18446744073709572207,5127603,1704518135,1704518135,18446744073709572207
696,18446744073709572206,5129489,1704514499,1704514499,18446744073709572206
697,18446744073709572205,5132397,1704510863,1704510863,18446744073709572205
698,18446744073709572204,5132438,1704507239,1704507239,18446744073709572204
699,18446744073709572203,5131183,1704503627,1704503627,18446744073709572203
700,18446744073709572202,5133001,1704500003,1704500003,18446744073709572202
701,18446744073709572201,5144173,1704496367,1704496367,18446744073709572201
702,18446744073709572200,5108147,1704493727,1704493727,18446744073709572200
703,18446744073709572199,5122252,1704490091,1704490091,18446744073709572199
704,18446744073709572198,5119236,1704486467,1704486467,18446744073709572198
705,18446744073709572197,5122307,1704482831,1704482831,18446744073709572197
706,18446744073709572196,5122917,1704479195,1704479195,18446744073709572196
707,18446744073709572195,5121363,1704475571,1704475571,18446744073709572195
708,18446744073709572194,5120458,1704471935,1704471935,18446744073709572194
709,18446744073709572193,5107007,1704468299,1704468299,18446744073709572193
710,18446744073709572192,5134397,1704465815,1704465815,18446744073709572192
711,18446744073709572191,5108778,1704464555,1704464555,18446744073709572191
712,18446744073709572190,5113778,1704460919,1704460919,18446744073709572190
713,18446744073709572189,5123504,1704457283,1704457283,18446744073709572189
714,18446744073709572188,5121705,1704453659,1704453659,18446744073709572188
715,18446744073709572187,5135000,1704450047,1704450047,18446744073709572187
716,18446744073709572186,5130482,1704446423,1704446423,18446744073709572186
717,18446744073709572185,5147175,1704442811,1704442811,18446744073709572185
718,18446744073709572184,5160516,1704439187,1704439187,18446744073709572184
719,18446744073709572183,5149169,1704435551,1704435551,18446744073709572183
720,18446744073709572182,5148357,1704431939,1704431939,18446744073709572182
721,18446744073709572181,5161076,1704428291,1704428291,18446744073709572181
722,18446744073709572180,5153120,1704424655,1704424655,18446744073709572180
723,18446744073709572179,5153530,1704421031,1704421031,18446744073709572179
724,18446744073709572178,5126801,1704420059,1704420059,18446744073709572178
725,18446744073709572177,5165720,1704419375,1704419375,18446744073709572177
726,18446744073709572176,5131824,1704417035,1704417035,18446744073709572176
727,18446744073709572175,5133017,1704413399,1704413399,18446744073709572175
728,18446744073709572174,5124999,1704409775,1704409775,18446744073709572174
729,18446744073709572173,5110672,1704406139,1704406139,18446744073709572173
730,18446744073709572172,5136760,1704404399,1704404399,18446744073709572172
731,18446744073709572171,5147271,1704400763,1704400763,18446744073709572171
732,18446744073709572170,5177490,1704399023,1704399023,18446744073709572170
733,18446744073709572169,5164895,1704395387,1704395387,18446744073709572169
734,18446744073709572168,5164368,1704391763,1704391763,18446744073709572168
735,18446744073709572167,5177876,1704388151,1704388151,18446744073709572167
736,18446744073709572166,5152065,1704386711,1704386711,18446744073709572166
737,18446744073709572165,5153803,1704383087,1704383087,18446744073709572165
738,18446744073709572164,5180480,1704379607,1704379607,18446744073709572164
739,18446744073709572163,5161016,1704375971,1704375971,18446744073709572163
740,18446744073709572162,5167420,1704372335,1704372335,18446744073709572162
741,18446744073709572161,5156739,1704368711,1704368711,18446744073709572161
742,18446744073709572160,5161806,1704365075,1704365075,18446744073709572160
743,18446744073709572159,5176000,1704361379,1704361379,18446744073709572159
744,18446744073709572158,5170591,1704357755,1704357755,18446744073709572158
745,18446744073709572157,5185645,1704354119,1704354119,18446744073709572157
746,18446744073709572156,5193000,1704350483,1704350483,18446744073709572156
747,18446744073709572155,5187044,1704346859,1704346859,18446744073709572155
748,18446744073709572154,5184455,1704343223,1704343223,18446744073709572154
749,18446744073709572153,5175124,1704339587,1704339587,18446744073709572153
750,18446744073709572152,5178260,1704335963,1704335963,18446744073709572152
751,18446744073709572151,5174577,1704332327,1704332327,18446744073709572151
752,18446744073709572150,5157987,1704328691,1704328691,18446744073709572150
753,18446744073709572149,5160606,1704325067,1704325067,18446744073709572149
754,18446744073709572148,5170632,1704321455,1704321455,18446744073709572148
755,18446744073709572147,5189979,1704317831,1704317831,18446744073709572147
756,18446744073709572146,5188076,1704314219,1704314219,18446744073709572146
757,18446744073709572145,5180585,1704310595,1704310595,18446744073709572145
758,18446744073709572144,5208489,1704308555,1704308555,18446744073709572144
759,18446744073709572143,5180417,1704307139,1704307139,18446744073709572143
760,18446744073709572142,5190765,1704303515,1704303515,18446744073709572142
761,18446744073709572141,5180052,1704299879,1704299879,18446744073709572141
762,18446744073709572140,5154182,1704298943,1704298943,18446744073709572140
763,18446744073709572139,5180999,1704297743,1704297743,18446744073709572139
764,18446744073709572138,5226003,1704296783,1704296783,18446744073709572138
765,18446744073709572137,5215431,1704293159,1704293159,18446744073709572137
766,18446744073709572136,5225158,1704289463,1704289463,18446744073709572136
767,18446744073709572135,5251839,1704286667,1704286667,18446744073709572135
768,18446744073709572134,5218956,1704285743,1704285743,18446744073709572134
769,18446744073709572133,5192886,1704284183,1704284183,18446744073709572133
770,18446744073709572132,5228086,1704284015,1704284015,18446744073709572132
771,18446744073709572131,5155389,1704283907,1704283907,18446744073709572131
772,18446744073709572130,5190069,1704283847,1704283847,18446744073709572130
773,18446744073709572129,5228811,1704283799,1704283799,18446744073709572129
774,18446744073709572128,5258302,1704283367,1704283367,18446744073709572128
775,18446744073709572127,5294205,1704282947,1704282947,18446744073709572127
776,18446744073709572126,5263200,1704282743,1704282743,18446744073709572126
777,18446744073709572125,5237002,1704280067,1704280067,18446744073709572125
778,18446744073709572124,5244235,1704276431,1704276431,18446744073709572124
779,18446744073709572123,5243208,1704272807,1704272807,18446744073709572123
780,18446744073709572122,5246645,1704269171,1704269171,18446744073709572122
781,18446744073709572121,5241712,1704265535,1704265535,18446744073709572121
782,18446744073709572120,5259943,1704261911,1704261911,18446744073709572120
783,18446744073709572119,5252999,1704258275,1704258275,18446744073709572119
784,18446744073709572118,5233586,1704254639,1704254639,18446744073709572118
785,18446744073709572117,5233128,1704251015,1704251015,18446744073709572117
786,18446744073709572116,5236159,1704247379,1704247379,18446744073709572116
787,18446744073709572115,5233493,1704243743,1704243743,18446744073709572115
788,18446744073709572114,5236859,1704240119,1704240119,18446744073709572114
789,18446744073709572113,5243981,1704236483,1704236483,18446744073709572113
790,18446744073709572112,5243999,1704232847,1704232847,18446744073709572112
791,18446744073709572111,5270916,1704229367,1704229367,18446744073709572111
792,18446744073709572110,5261008,1704225743,1704225743,18446744073709572110
793,18446744073709572109,5238984,1704222107,1704222107,18446744073709572109
794,18446744073709572108,5247991,1704218471,1704218471,18446744073709572108
795,18446744073709572107,5219378,1704214895,1704214895,18446744073709572107
796,18446744073709572106,5216995,1704211271,1704211271,18446744073709572106
797,18446744073709572105,5243837,1704209591,1704209591,18446744073709572105
798,18446744073709572104,5233151,1704205955,1704205955,18446744073709572104
799,18446744073709572103,5260245,1704202535,1704202535,18446744073709572103
800,18446744073709572102,5272443,1704198899,1704198899,18446744073709572102
801,18446744073709572101,5271448,1704195275,1704195275,18446744073709572101
802,18446744073709572100,5268260,1704191663,1704191663,18446744073709572100
803,18446744073709572099,5295132,1704188099,1704188099,18446744073709572099
804,18446744073709572098,5298360,1704184463,1704184463,18446744073709572098
805,18446744073709572097,5270964,1704183923,1704183923,18446744073709572097
806,18446744073709572096,5242570,1704182123,1704182123,18446744073709572096
807,18446744073709572095,5252904,1704178487,1704178487,18446744073709572095
808,18446744073709572094,5265260,1704174863,1704174863,18446744073709572094
809,18446744073709572093,5278791,1704171227,1704171227,18446744073709572093
810,18446744073709572092,5251654,1704168887,1704168887,18446744073709572092
811,18446744073709572091,5243000,1704165251,1704165251,18446744073709572091
812,18446744073709572090,5269464,1704162887,1704162887,18446744073709572090
